time,q,w,ref,error,integral,torque_unsat,torque_cmd,load
0.88,0.7978980214226666,1.213260958141899,1.5707963267948966,0.7728983053722299,0.1,14.478711647199107,0.4,0.3
0.881,0.799111429336976,1.2134079143093313,1.5707963267948966,0.7716848974579206,0.1,14.452713261256118,0.4,0.3
0.882,0.8003249836196281,1.213554282652094,1.5707963267948966,0.7704713431752684,0.1,14.419353011808967,0.4,0.3
0.883,0.8015386836851496,1.2137000655214856,1.5707963267948966,0.769257643109747,0.1,14.429672232942726,0.4,0.3
0.884,0.8027525289504089,1.2138452652593996,1.5707963267948966,0.7680437978444876,0.1,14.408606784082057,0.4,0.3
0.885,0.8039665188346073,1.213989884198362,1.5707963267948966,0.7668298079602892,0.1,14.38534793388921,0.4,0.3
0.886,0.8051806527592689,1.2141339246615686,1.5707963267948966,0.7656156740356277,0.1,14.341610389851732,0.4,0.3
0.887,0.8063949301482318,1.2142773889629224,1.5707963267948966,0.7644013966466647,0.1,14.304565835353166,0.4,0.3
0.888,0.8076093504276389,1.2144202794070706,1.5707963267948966,0.7631869763672576,0.1,14.308867736936298,0.4,0.3
0.889,0.8088239130259284,1.2145625982894424,1.5707963267948966,0.7619724137689682,0.1,14.319357848581607,0.4,0.3
0.89,0.8100386173738247,1.2147043478962847,1.5707963267948966,0.7607577094210719,0.1,14.284794587188822,0.4,0.3
0.891,0.8112534629043293,1.2148455305046995,1.5707963267948966,0.7595428638905672,0.1,14.249078862346291,0.4,0.3
0.892,0.812468449052712,1.2149861483826807,1.5707963267948966,0.7583278777421846,0.1,14.222717698302867,0.4,0.3
0.893,0.8136835752565011,1.21512620378915,1.5707963267948966,0.7571127515383954,0.1,14.198333374856086,0.4,0.3
0.894,0.8148988409554752,1.2152656989739934,1.5707963267948966,0.7558974858394214,0.1,14.169272052281501,0.4,0.3
0.895,0.8161142455916532,1.2154046361780975,1.5707963267948966,0.7546820812032433,0.1,14.15273280625425,0.4,0.3
0.896,0.8173297886092866,1.215543017633385,1.5707963267948966,0.7534665381856099,0.1,14.109308910186657,0.4,0.3
0.897,0.8185454694548495,1.2156808455628514,1.5707963267948966,0.752250857340047,0.1,14.114364921187063,0.4,0.3
0.898,0.8197612875770302,1.2158181221806,1.5707963267948966,0.7510350392178664,0.1,14.095243676278107,0.4,0.3
0.899,0.820977242426722,1.2159548496918775,1.5707963267948966,0.7498190843681746,0.1,14.052126799935836,0.4,0.3
0.9,0.8221933334570151,1.21609103029311,1.5707963267948966,0.7486029933378815,0.1,14.061719508224055,0.4,0.3
0.901,0.823409560123187,1.2162266661719376,1.5707963267948966,0.7473867666717096,0.1,14.009423380737186,0.4,0.3
0.902,0.8246259218826942,1.2163617595072498,1.5707963267948966,0.7461704049122023,0.1,13.991878899041463,0.4,0.3
0.903,0.8258424181951635,1.2164963124692207,1.5707963267948966,0.7449539085997331,0.1,13.97374919822673,0.4,0.3
0.904,0.8270590485223828,1.216630327219344,1.5707963267948966,0.7437372782725138,0.1,13.92442619708166,0.4,0.3
0.905,0.8282758123282933,1.2167638059104666,1.5707963267948966,0.7425205144666033,0.1,13.937088227937819,0.4,0.3
0.906,0.8294927090789801,1.2168967506868247,1.5707963267948966,0.7413036177159165,0.1,13.872889605322626,0.4,0.3
0.907,0.8307097382426641,1.2170291636840773,1.5707963267948966,0.7400865885522324,0.1,13.886730086986235,0.4,0.3
0.908,0.8319268992896934,1.217161047029341,1.5707963267948966,0.7388694275052031,0.1,13.881182924929487,0.4,0.3
0.909,0.8331441916925346,1.2172924028412238,1.5707963267948966,0.7376521351023619,0.1,13.837958144448528,0.4,0.3
0.91,0.8343616149257644,1.217423233229859,1.5707963267948966,0.7364347118691321,0.1,13.833893168507005,0.4,0.3
0.911,0.8355791684660614,1.2175535402969395,1.5707963267948966,0.7352171583288352,0.1,13.806725487012516,0.4,0.3
0.912,0.8367968517921971,1.2176833261357518,1.5707963267948966,0.7339994750026995,0.1,13.76660801706989,0.4,0.3
0.913,0.8380146643850283,1.217812592831209,1.5707963267948966,0.7327816624098683,0.1,13.742043495644904,0.4,0.3
0.914,0.8392326057274881,1.2179413424598842,1.5707963267948966,0.7315637210674084,0.1,13.738467799362338,0.4,0.3
0.915,0.8404506753045782,1.2180695770900447,1.5707963267948966,0.7303456514903184,0.1,13.691107244512507,0.4,0.3
0.916,0.8416688726033599,1.2181972987816845,1.5707963267948966,0.7291274541915367,0.1,13.666356144972331,0.4,0.3
0.917,0.8428871971129465,1.2183245095865578,1.5707963267948966,0.7279091296819501,0.1,13.639896041675836,0.4,0.3
0.918,0.8441056483244946,1.2184512115482116,1.5707963267948966,0.7266906784704019,0.1,13.632058916418506,0.4,0.3
0.919,0.8453242257311967,1.2185774067020188,1.5707963267948966,0.7254721010636999,0.1,13.596874070481512,0.4,0.3
0.92,0.8465429288282719,1.2187030970752106,1.5707963267948966,0.7242533979666247,0.1,13.625748443725158,0.4,0.3
0.921,0.8477617571129588,1.2188282846869098,1.5707963267948966,0.7230345696819378,0.1,13.579111111297538,0.4,0.3
0.922,0.8489807100845069,1.2189529715481622,1.5707963267948966,0.7218156167103896,0.1,13.56564719937006,0.4,0.3
0.923,0.8501997872441689,1.2190771596619696,1.5707963267948966,0.7205965395507277,0.1,13.52806473948203,0.4,0.3
