time_s,q_ref_rad,q_rad,dq_ref_rad_s,dq_rad_s,q_measured_rad,dq_measured_rad_s,position_error_rad,velocity_error_rad_s,load_torque_nm,torque_unsat_nm,torque_cmd_nm,saturated,state_cost,input_cost,total_stage_cost,Q_position,Q_velocity,R_torque,K_position,K_velocity,closed_loop_pole_1_real,closed_loop_pole_1_imag,closed_loop_pole_2_real,closed_loop_pole_2_imag
2.999999999999999889e-02,5.235987755982988157e-01,8.597380255660374768e-03,0.000000000000000000e+00,5.275205580745764289e-01,7.911836302172058424e-03,5.107489272260032909e-01,-5.156869392961267451e-01,5.107489272260032909e-01,0.000000000000000000e+00,3.370653797249819617e-01,3.370653797249819617e-01,0.000000000000000000e+00,3.503620394835300544e+01,1.262367446768291983e-02,3.504882762282068853e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
3.099999999999999978e-02,5.235987755982988157e-01,9.139814697061314497e-03,0.000000000000000000e+00,5.424344414009396598e-01,8.866711830625565935e-03,5.199748951724899593e-01,-5.147320637676732202e-01,5.199748951724899593e-01,0.000000000000000000e+00,3.352495102336370825e-01,3.352495102336370825e-01,0.000000000000000000e+00,3.491122935829393015e+01,1.248802601243261326e-02,3.492371738430636441e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
3.200000000000000067e-02,5.235987755982988157e-01,9.697010566924461200e-03,0.000000000000000000e+00,5.571958698631460649e-01,9.698181616244777592e-03,5.666237321959352036e-01,-5.139005939820540103e-01,5.666237321959352036e-01,0.000000000000000000e+00,3.291440718665887277e-01,3.291440718665887277e-01,0.000000000000000000e+00,3.482144926075815050e+01,1.203731333832423582e-02,3.483348657409647586e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
3.300000000000000155e-02,5.235987755982988157e-01,1.026859896805665771e-02,0.000000000000000000e+00,5.715884011321968883e-01,1.082895356842247109e-02,5.316620672493690414e-01,-5.127698220298763099e-01,5.316620672493690414e-01,0.000000000000000000e+00,3.323699464134226567e-01,3.323699464134226567e-01,0.000000000000000000e+00,3.465193917781022748e+01,1.227442014209571657e-02,3.466421359795232604e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
3.400000000000000244e-02,5.235987755982988157e-01,1.085468468606486624e-02,0.000000000000000000e+00,5.860857180082091888e-01,1.075995770458871258e-02,6.319662506693629611e-01,-5.128388178937101083e-01,6.319662506693629611e-01,0.000000000000000000e+00,3.206711799737623769e-01,3.206711799737623769e-01,0.000000000000000000e+00,3.471310532264968884e+01,1.142555618508500972e-02,3.472453087883477707e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
3.500000000000000333e-02,5.235987755982988157e-01,1.145461686184574834e-02,0.000000000000000000e+00,5.999321757808828703e-01,1.121137984551583491e-02,6.255465782821214571e-01,-5.123873957527830258e-01,6.255465782821214571e-01,0.000000000000000000e+00,3.210758800629862075e-01,3.210758800629862075e-01,0.000000000000000000e+00,3.464874480285224934e+01,1.145441341758012162e-02,3.466019921626983091e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
3.600000000000000422e-02,5.235987755982988157e-01,1.206835974117036886e-02,0.000000000000000000e+00,6.137428793246203496e-01,1.237246714625815647e-02,5.891132777256902209e-01,-5.112263084520406453e-01,5.891132777256902209e-01,0.000000000000000000e+00,3.244508421952058130e-01,3.244508421952058130e-01,0.000000000000000000e+00,3.447301107461962744e+01,1.169648322235314862e-02,3.448470755784197905e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
3.699999999999999817e-02,5.235987755982988157e-01,1.269602801670636702e-02,0.000000000000000000e+00,6.276682755359982435e-01,1.270888036950422288e-02,6.327803613567853924e-01,-5.108898952287945772e-01,6.327803613567853924e-01,0.000000000000000000e+00,3.190757803890297839e-01,3.190757803890297839e-01,0.000000000000000000e+00,3.445157292285212236e+01,1.131215040342981731e-02,3.446288507325554917e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
3.799999999999999906e-02,5.235987755982988157e-01,1.333729314517219725e-02,0.000000000000000000e+00,6.412651284658300588e-01,1.394267124882483076e-02,6.264123472407181481e-01,-5.096561043494739485e-01,6.264123472407181481e-01,0.000000000000000000e+00,3.188722666698706187e-01,3.188722666698706187e-01,0.000000000000000000e+00,3.428266856280291108e+01,1.129772471679789739e-02,3.429396628751970866e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
3.899999999999999994e-02,5.235987755982988157e-01,1.399208960909266788e-02,0.000000000000000000e+00,6.547964639204697512e-01,1.453289938772651946e-02,6.419952612885287957e-01,-5.090658762105723101e-01,6.419952612885287957e-01,0.000000000000000000e+00,3.165922588046110042e-01,3.165922588046110042e-01,0.000000000000000000e+00,3.421249800439530731e+01,1.113673981500064303e-02,3.422363474421030816e+01,1.313122540004697782e+02,4.444444444444444198e-01,1.111111111111111049e-01,7.696644514431507655e-01,1.171623127037714207e-01,9.950054830193866273e-01,3.731288051751755364e-03,9.950054830193866273e-01,-3.731288051751755364e-03
