timestamp_s,torque_command_nm,torque_applied_nm,position_true_rad,position_measured_rad,velocity_true_rad_s,velocity_est_rad_s,acceleration_true_rad_s2,acceleration_est_rad_s2,torque_predicted_nm,residual_nm
10.066,0.09263817394644663,0.09263817394644663,0.524247153776221,0.5244113091964048,-1.9490660783463023,-1.940801696069535,12.478085352116006,12.538349945961519,0.09125663159999875,0.0013815423464478838
10.067,0.09402115068108444,0.09402115068108444,0.5223105850197222,0.5223637907081555,-1.936568756498863,-1.9282983026765266,12.497321847439432,12.472753312183139,0.09096705419638641,0.003054096484698024
10.068,0.0954031994649229,0.0954031994649229,0.5203865326982225,0.5205027662510571,-1.9240523214996215,-1.9158561894451653,12.516434999241596,12.417655766613148,0.09087891325821683,0.004524286206706071
10.069,0.09678430665770157,0.09678430665770157,0.5184750158013418,0.5192064927313083,-1.911516896880738,-1.9034629911432972,12.535424618883564,12.378075869240163,0.0910918255812503,0.005692481076451275
10.07,0.09816445862844385,0.09816445862844385,0.51657605319498,0.5166284031360497,-1.8989626063617928,-1.8911000377066818,12.554290518945143,12.356449186507847,0.0916551491918812,0.006509309436562652
10.071,0.09954364175561004,0.09954364175561004,0.5146896636211314,0.5147132678866067,-1.8863895738485652,-1.878750092770278,12.573032513227671,12.347991129003669,0.09247623192440657,0.007067409831203464
10.072000000000001,0.10092184242722262,0.10092184242722262,0.5128158656976997,0.5128941686382027,-1.8737979234318098,-1.8664040554486714,12.591650416755392,12.347231027011137,0.09344828789653228,0.007473554530690332
10.073,0.1022990470409911,0.1022990470409911,0.5109546779183136,0.5114591360282216,-1.861187779386033,-1.8540556307162537,12.610144045776794,12.353972527409296,0.0945679614895193,0.0077310855514717974
10.074,0.10367524200446512,0.10367524200446512,0.5091061186521454,0.5089086889739913,-1.8485592661682655,-1.8416961103938516,12.62851321776739,12.369525158005997,0.09586168463237915,0.007813557372085972
10.075000000000001,0.10505041373515904,0.10505041373515904,0.5072702061437285,0.5076069287828834,-1.8359125084168344,-1.829316580400241,12.646757751431014,12.393906598704366,0.09733051741204964,0.007719896323109404
10.076,0.10642454866067684,0.10642454866067684,0.5054469585127784,0.5057348162387746,-1.8232476309501333,-1.8169082971964425,12.66487746670118,12.427507576682512,0.09898283766877768,0.007441710991899164
10.077,0.1077976332188647,0.1077976332188647,0.503636393754013,0.5036087958277897,-1.8105647587653895,-1.8044615652468758,12.682872184743768,12.46952901036047,0.10080371639167403,0.006993916827190666
10.078,0.10916965385793236,0.10916965385793236,0.5018385297369756,0.5020121833459471,-1.7978640170374314,-1.7919692391757214,12.700741727958176,12.516098824200885,0.1027176280628708,0.006452025795061558
10.079,0.11054059703659155,0.11054059703659155,0.5000533842058582,0.4998641598313256,-1.785145531117452,-1.7794293675984736,12.718485919979303,12.563631095417009,0.10465425560996083,0.00588634142663072
10.08,0.1119104492241835,0.1119104492241835,0.4982809747793264,0.4986505841059886,-1.772409426531773,-1.7668419769848864,12.73610458567898,12.6119124763899,0.1066094040595237,0.005301045164659804
10.081,0.11327919690082323,0.11327919690082323,0.49652131895034585,0.4965249935258473,-1.7596558289806046,-1.7542055426456926,12.753597551168252,12.661616798324388,0.10859643790592576,0.004682758994897479
