time_s,q_ref_rad,q_rad,dq_rad_s,q_measured_rad,dq_est_rad_s,state_error_q_rad,state_error_dq_rad_s,torque_unsat_nm,torque_applied_nm,saturated,requested_pole_1_real,requested_pole_1_imag,requested_pole_2_real,requested_pole_2_imag,computed_pole_1_real,computed_pole_1_imag,computed_pole_2_real,computed_pole_2_imag
3.599999999999999867e-01,5.235987755982988157e-01,4.319112089935922549e-01,6.842968139949335837e-01,4.312499739619703454e-01,1.049492117853846773e+00,-9.234880163632847028e-02,1.049492117853846773e+00,-5.187455502725597800e-02,-5.187455502725597800e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
3.699999999999999956e-01,5.235987755982988157e-01,4.382137755323471384e-01,6.302566538754884595e-01,4.381421249101272730e-01,1.013464415550031417e+00,-8.545665068817154264e-02,1.013464415550031417e+00,-5.288293022325131487e-02,-5.288293022325131487e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
3.800000000000000044e-01,5.235987755982988157e-01,4.439927845440636012e-01,5.779009011716444988e-01,4.451338535415553244e-01,9.820352603093087662e-01,-7.846492205674349130e-02,9.820352603093087662e-01,-5.449645916214223423e-02,-5.449645916214223423e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
3.900000000000000133e-01,5.235987755982988157e-01,4.492613338260589839e-01,5.268549281995389411e-01,4.495996341380342765e-01,9.284895402431674327e-01,-7.399914146026453921e-02,9.284895402431674327e-01,-5.166550631232651181e-02,-5.166550631232651181e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
4.000000000000000222e-01,5.235987755982988157e-01,4.540544792912097338e-01,4.793145465150753792e-01,4.548432046615388802e-01,8.880762914538967712e-01,-6.875557093675993547e-02,8.880762914538967712e-01,-5.093250293409685991e-02,-5.093250293409685991e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
4.100000000000000311e-01,5.235987755982988157e-01,4.583952370906699825e-01,4.340757799460250310e-01,4.590366209592242619e-01,8.412028252853609445e-01,-6.456215463907455376e-02,8.412028252853609445e-01,-4.866721866950082104e-02,-4.866721866950082104e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
4.199999999999999845e-01,5.235987755982988157e-01,4.623134423218647204e-01,3.918205231194745730e-01,4.624879219101533101e-01,7.915955522661153321e-01,-6.111085368814550556e-02,7.915955522661153321e-01,-4.553040694390007859e-02,-4.553040694390007859e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
4.299999999999999933e-01,5.235987755982988157e-01,4.658421285435062620e-01,3.528686221641564313e-01,4.649714245694170911e-01,7.372710236321415866e-01,-5.862735102888172456e-02,7.372710236321415866e-01,-4.112411510255310765e-02,-4.112411510255310765e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
4.400000000000000022e-01,5.235987755982988157e-01,4.690194116070080521e-01,3.177283063501791793e-01,4.698844039397243599e-01,7.126737149720001607e-01,-5.371437165857445573e-02,7.126737149720001607e-01,-4.196804791930260764e-02,-4.196804791930260764e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
4.500000000000000111e-01,5.235987755982988157e-01,4.718552921373550535e-01,2.835880530347005268e-01,4.715004419392532231e-01,6.575667234700888208e-01,-5.209833365904559255e-02,6.575667234700888208e-01,-3.682141924116619225e-02,-3.682141924116619225e-02,0.000000000000000000e+00,9.505606696868273975e-01,3.566274359173497027e-02,9.505606696868273975e-01,-3.566274359173497027e-02,9.505606696868272865e-01,3.566274359173491476e-02,9.505606696868272865e-01,-3.566274359173491476e-02
